Age,Workclass,Education,Marital_Status,Occupation,Relationship,Hours_Per_Week,Sex,Race,Place_Of_Birth,interview_score,cv_assessment_score,prior_hiring_decision
39.0,1.0,22.0,1.0,4110.0,0.0,20.0,2.0,1.0,37.0,5.79,5.07,0
50.0,1.0,20.0,1.0,1106.0,0.0,40.0,1.0,1.0,138.0,5.18,6.26,0
53.0,1.0,21.0,1.0,4800.0,1.0,25.0,2.0,1.0,36.0,7.54,6.7,0
64.0,1.0,19.0,1.0,5120.0,1.0,32.0,2.0,1.0,18.0,5.34,5.2,0
31.0,1.0,20.0,5.0,4400.0,0.0,24.0,1.0,6.0,6.0,6.55,5.45,1
75.0,1.0,1.0,5.0,9640.0,6.0,48.0,2.0,8.0,303.0,2.33,1.99,0
36.0,1.0,17.0,1.0,5000.0,1.0,30.0,2.0,1.0,6.0,4.96,7.43,0
37.0,1.0,21.0,1.0,1305.0,1.0,40.0,2.0,1.0,212.0,8.06,8.17,1
43.0,6.0,21.0,5.0,9142.0,0.0,40.0,1.0,1.0,314.0,7.58,7.89,1
52.0,1.0,1.0,1.0,7200.0,0.0,35.0,1.0,6.0,247.0,0.0,0.74,0
40.0,2.0,19.0,5.0,6410.0,12.0,42.0,1.0,6.0,247.0,5.49,7.41,0
39.0,1.0,20.0,5.0,7700.0,0.0,45.0,1.0,2.0,6.0,8.34,7.61,1
53.0,2.0,21.0,1.0,3602.0,1.0,40.0,2.0,2.0,17.0,6.14,8.42,1
45.0,1.0,10.0,1.0,6050.0,0.0,40.0,2.0,8.0,303.0,2.45,3.32,0
29.0,1.0,18.0,5.0,4600.0,0.0,10.0,1.0,1.0,6.0,5.95,8.61,0
33.0,3.0,21.0,1.0,2015.0,1.0,40.0,1.0,6.0,6.0,6.32,6.09,0
55.0,1.0,19.0,1.0,3655.0,1.0,40.0,1.0,1.0,6.0,7.17,5.52,1
61.0,7.0,20.0,1.0,10.0,0.0,65.0,1.0,9.0,6.0,5.87,8.05,1
27.0,1.0,21.0,5.0,4760.0,5.0,30.0,2.0,9.0,6.0,5.5,4.83,0
45.0,1.0,19.0,1.0,5120.0,0.0,40.0,2.0,1.0,6.0,6.7,8.51,1
40.0,1.0,19.0,5.0,4220.0,16.0,40.0,1.0,1.0,42.0,6.99,6.52,1
41.0,1.0,21.0,1.0,845.0,1.0,50.0,1.0,1.0,6.0,7.74,7.35,1
58.0,1.0,21.0,1.0,120.0,1.0,40.0,2.0,6.0,233.0,6.48,5.2,0
33.0,1.0,16.0,5.0,4251.0,2.0,40.0,1.0,8.0,6.0,6.07,5.36,1
50.0,1.0,22.0,1.0,110.0,0.0,45.0,1.0,1.0,6.0,6.54,7.54,0
18.0,1.0,16.0,5.0,4720.0,2.0,30.0,1.0,1.0,6.0,6.59,5.76,0
42.0,1.0,8.0,1.0,4000.0,1.0,40.0,1.0,6.0,207.0,3.45,6.64,0
50.0,1.0,16.0,1.0,6260.0,1.0,40.0,1.0,8.0,6.0,5.79,5.11,0
30.0,3.0,23.0,5.0,3090.0,0.0,40.0,2.0,6.0,238.0,6.35,7.23,0
24.0,1.0,22.0,5.0,1530.0,2.0,40.0,1.0,1.0,6.0,7.07,5.84,1
72.0,6.0,19.0,1.0,2600.0,1.0,5.0,1.0,1.0,36.0,6.23,6.46,1
63.0,7.0,19.0,1.0,220.0,1.0,40.0,1.0,1.0,8.0,6.95,5.82,0
57.0,1.0,24.0,5.0,1760.0,0.0,50.0,2.0,1.0,35.0,7.12,6.57,1
40.0,1.0,21.0,5.0,10.0,13.0,60.0,1.0,1.0,161.0,7.83,4.27,1
40.0,1.0,19.0,1.0,4830.0,2.0,80.0,2.0,6.0,207.0,5.93,5.32,1
33.0,1.0,24.0,5.0,440.0,0.0,50.0,1.0,9.0,6.0,7.37,7.41,1
46.0,1.0,22.0,3.0,2205.0,0.0,20.0,1.0,1.0,39.0,8.16,5.79,1
60.0,8.0,23.0,1.0,2100.0,0.0,60.0,1.0,1.0,301.0,6.55,7.46,1
56.0,1.0,9.0,1.0,6050.0,0.0,40.0,1.0,1.0,303.0,3.18,3.55,0
37.0,1.0,20.0,5.0,8140.0,10.0,24.0,1.0,1.0,6.0,5.72,6.97,1
34.0,1.0,22.0,5.0,2300.0,0.0,40.0,2.0,1.0,6.0,7.6,6.89,1
47.0,1.0,1.0,3.0,4220.0,11.0,35.0,2.0,8.0,303.0,2.96,3.92,0
27.0,1.0,21.0,1.0,3620.0,0.0,40.0,1.0,1.0,6.0,7.33,7.93,1
43.0,6.0,16.0,5.0,6410.0,15.0,1.0,1.0,1.0,6.0,7.86,6.67,0
46.0,1.0,18.0,1.0,1530.0,1.0,40.0,1.0,1.0,29.0,5.12,7.08,0
45.0,1.0,19.0,1.0,800.0,0.0,40.0,2.0,6.0,233.0,7.87,7.16,1
38.0,1.0,21.0,5.0,2545.0,0.0,20.0,2.0,8.0,6.0,3.25,5.41,0
55.0,1.0,6.0,1.0,3602.0,1.0,40.0,2.0,1.0,303.0,4.1,3.1,0
63.0,5.0,20.0,1.0,6200.0,0.0,40.0,1.0,1.0,4.0,8.0,5.71,1
60.0,1.0,16.0,3.0,6410.0,13.0,60.0,1.0,1.0,6.0,6.83,6.31,0
50.0,1.0,16.0,5.0,7720.0,12.0,40.0,1.0,8.0,303.0,5.16,5.76,0
25.0,1.0,22.0,5.0,4220.0,2.0,20.0,2.0,6.0,6.0,5.52,5.43,0
39.0,1.0,19.0,1.0,5860.0,0.0,40.0,2.0,8.0,327.0,6.98,5.36,0
53.0,1.0,21.0,5.0,630.0,0.0,45.0,1.0,1.0,25.0,7.28,6.84,1
55.0,1.0,1.0,4.0,5120.0,0.0,32.0,2.0,8.0,363.0,3.14,0.88,0
38.0,3.0,18.0,5.0,2330.0,2.0,35.0,2.0,1.0,25.0,5.04,4.33,0
32.0,1.0,19.0,1.0,4920.0,1.0,40.0,2.0,1.0,6.0,5.27,3.43,0
37.0,3.0,22.0,1.0,2555.0,0.0,40.0,2.0,1.0,6.0,5.26,5.42,0
56.0,3.0,16.0,1.0,5740.0,0.0,50.0,2.0,1.0,6.0,4.51,4.08,0
63.0,6.0,9.0,1.0,4251.0,5.0,20.0,1.0,1.0,303.0,5.27,4.84,0
28.0,1.0,21.0,1.0,2310.0,0.0,40.0,2.0,1.0,303.0,6.67,7.85,1
69.0,6.0,21.0,1.0,310.0,1.0,3.0,1.0,1.0,48.0,7.36,6.52,0
31.0,1.0,21.0,5.0,4760.0,2.0,25.0,2.0,1.0,6.0,7.79,7.77,1
18.0,1.0,14.0,5.0,4720.0,2.0,20.0,2.0,6.0,6.0,4.65,3.81,0
58.0,1.0,22.0,1.0,440.0,1.0,50.0,1.0,1.0,39.0,7.92,6.28,1
28.0,1.0,21.0,1.0,1105.0,2.0,40.0,1.0,8.0,6.0,4.01,5.94,0
38.0,1.0,22.0,1.0,735.0,0.0,50.0,1.0,6.0,215.0,4.72,7.27,0
33.0,1.0,16.0,1.0,6260.0,1.0,40.0,1.0,1.0,53.0,7.48,7.26,1
45.0,5.0,16.0,2.0,5410.0,0.0,28.0,2.0,8.0,303.0,5.37,4.55,0
43.0,1.0,21.0,1.0,4710.0,0.0,65.0,1.0,6.0,6.0,3.41,5.66,0
26.0,1.0,19.0,5.0,4040.0,0.0,45.0,1.0,1.0,303.0,5.27,4.57,0
46.0,6.0,20.0,5.0,8320.0,2.0,40.0,2.0,1.0,48.0,6.33,5.17,0
38.0,1.0,8.0,1.0,4251.0,0.0,40.0,1.0,8.0,303.0,4.41,2.96,0
36.0,1.0,22.0,5.0,630.0,5.0,40.0,1.0,1.0,36.0,7.87,8.96,1
25.0,1.0,22.0,5.0,800.0,2.0,45.0,1.0,1.0,6.0,5.2,8.52,0
28.0,1.0,22.0,1.0,2810.0,1.0,50.0,2.0,1.0,6.0,7.24,5.26,0
18.0,1.0,18.0,5.0,8225.0,0.0,40.0,1.0,1.0,6.0,6.93,5.89,1
64.0,3.0,15.0,3.0,8740.0,0.0,25.0,2.0,1.0,303.0,6.19,4.36,0
32.0,1.0,1.0,1.0,220.0,1.0,40.0,2.0,1.0,11.0,5.72,5.84,0
29.0,4.0,21.0,1.0,3870.0,0.0,40.0,1.0,1.0,6.0,7.13,7.28,1
33.0,1.0,23.0,5.0,4700.0,0.0,70.0,2.0,1.0,39.0,8.37,6.54,1
33.0,7.0,21.0,5.0,2710.0,0.0,70.0,1.0,1.0,4.0,7.17,6.95,1
51.0,1.0,21.0,1.0,800.0,0.0,40.0,2.0,6.0,207.0,4.37,5.01,1
51.0,6.0,16.0,3.0,7200.0,0.0,30.0,1.0,1.0,6.0,5.73,5.03,0
60.0,8.0,19.0,5.0,960.0,6.0,40.0,1.0,1.0,2.0,7.08,7.99,1
32.0,2.0,19.0,1.0,40.0,0.0,40.0,1.0,1.0,6.0,5.62,6.2,0
35.0,1.0,22.0,1.0,51.0,0.0,60.0,1.0,1.0,6.0,6.09,6.74,0
57.0,2.0,21.0,1.0,110.0,0.0,40.0,1.0,1.0,6.0,6.62,6.39,1
61.0,3.0,19.0,1.0,7000.0,0.0,45.0,1.0,1.0,34.0,6.16,7.74,1
27.0,2.0,21.0,5.0,2205.0,0.0,40.0,1.0,8.0,6.0,6.87,9.26,1
25.0,2.0,21.0,5.0,2025.0,0.0,40.0,2.0,1.0,17.0,6.22,6.65,0
33.0,1.0,16.0,3.0,5240.0,12.0,40.0,1.0,1.0,6.0,7.94,5.94,0
26.0,1.0,17.0,5.0,4850.0,2.0,40.0,1.0,1.0,6.0,9.47,7.74,1
49.0,1.0,10.0,1.0,9130.0,1.0,60.0,1.0,8.0,303.0,4.51,5.83,0
30.0,1.0,12.0,5.0,6050.0,0.0,40.0,1.0,8.0,303.0,6.02,3.93,0
49.0,1.0,20.0,1.0,1106.0,0.0,40.0,1.0,1.0,6.0,7.07,5.55,1
46.0,6.0,18.0,1.0,440.0,1.0,40.0,2.0,1.0,6.0,6.74,7.87,1
50.0,1.0,21.0,1.0,1021.0,1.0,40.0,2.0,1.0,110.0,6.74,6.52,1
29.0,1.0,21.0,5.0,1530.0,5.0,40.0,1.0,6.0,6.0,5.16,7.11,0
65.0,1.0,19.0,3.0,51.0,0.0,40.0,2.0,1.0,6.0,8.21,7.7,1
52.0,1.0,9.0,1.0,9130.0,1.0,40.0,1.0,1.0,303.0,5.76,4.79,0
52.0,2.0,11.0,1.0,3930.0,0.0,40.0,1.0,2.0,310.0,4.61,3.97,0
55.0,3.0,22.0,1.0,2205.0,0.0,40.0,1.0,1.0,6.0,5.71,5.9,0
30.0,1.0,18.0,5.0,3424.0,13.0,40.0,2.0,1.0,6.0,6.99,5.61,0
25.0,5.0,16.0,5.0,9825.0,17.0,60.0,1.0,2.0,24.0,5.88,4.15,0
43.0,1.0,16.0,5.0,5330.0,5.0,40.0,2.0,7.0,15.0,7.06,6.1,0
31.0,2.0,24.0,5.0,3160.0,0.0,40.0,2.0,1.0,6.0,7.66,7.37,1
24.0,1.0,19.0,1.0,5165.0,1.0,40.0,2.0,1.0,6.0,5.11,7.17,0
52.0,1.0,16.0,3.0,4020.0,6.0,40.0,2.0,1.0,6.0,4.38,3.96,0
36.0,5.0,16.0,1.0,9240.0,15.0,40.0,1.0,8.0,6.0,6.05,5.27,0
28.0,1.0,18.0,5.0,3630.0,2.0,32.0,1.0,1.0,6.0,4.96,5.21,0
44.0,1.0,19.0,5.0,3930.0,15.0,7.0,1.0,1.0,362.0,6.74,3.8,0
68.0,7.0,16.0,1.0,630.0,1.0,15.0,2.0,1.0,303.0,4.12,4.62,0
40.0,1.0,21.0,3.0,1320.0,0.0,40.0,1.0,6.0,207.0,4.32,7.18,0
50.0,1.0,21.0,3.0,1555.0,0.0,40.0,1.0,1.0,6.0,5.09,5.14,0
73.0,6.0,24.0,3.0,3245.0,0.0,60.0,2.0,1.0,55.0,7.98,8.73,1
59.0,4.0,19.0,1.0,5740.0,0.0,40.0,2.0,1.0,6.0,8.18,6.07,1
54.0,4.0,20.0,3.0,4120.0,0.0,40.0,2.0,6.0,207.0,5.44,4.69,1
64.0,3.0,22.0,1.0,6200.0,1.0,60.0,1.0,1.0,6.0,5.46,6.74,1
35.0,1.0,16.0,5.0,3930.0,0.0,28.0,1.0,2.0,34.0,3.94,4.64,0
42.0,6.0,16.0,3.0,7640.0,5.0,30.0,1.0,8.0,303.0,3.4,5.63,0
23.0,1.0,21.0,5.0,1021.0,12.0,30.0,1.0,1.0,48.0,8.77,6.76,1
63.0,2.0,21.0,1.0,2310.0,1.0,45.0,2.0,1.0,39.0,7.81,7.93,1
19.0,1.0,19.0,5.0,5260.0,5.0,20.0,2.0,9.0,6.0,3.47,6.08,0
25.0,2.0,21.0,5.0,5860.0,13.0,40.0,2.0,1.0,6.0,5.26,7.55,1
44.0,1.0,20.0,5.0,3645.0,0.0,32.0,2.0,1.0,303.0,5.84,7.51,1
68.0,2.0,22.0,1.0,2310.0,1.0,20.0,2.0,1.0,6.0,6.31,4.87,0
39.0,1.0,16.0,1.0,4700.0,1.0,40.0,1.0,1.0,6.0,6.7,6.0,0
24.0,1.0,20.0,5.0,4020.0,2.0,30.0,1.0,1.0,34.0,7.1,7.65,1
60.0,5.0,16.0,1.0,5550.0,0.0,40.0,2.0,1.0,39.0,6.78,5.27,0
62.0,1.0,19.0,1.0,4700.0,1.0,40.0,1.0,9.0,215.0,5.48,4.91,1
44.0,1.0,17.0,1.0,7315.0,0.0,40.0,1.0,1.0,6.0,8.2,5.73,1
24.0,1.0,21.0,5.0,4760.0,2.0,30.0,2.0,9.0,6.0,8.19,6.95,1
21.0,1.0,16.0,5.0,9620.0,2.0,40.0,1.0,1.0,6.0,5.26,7.36,0
29.0,1.0,16.0,5.0,4110.0,2.0,32.0,2.0,1.0,6.0,5.36,6.56,0
42.0,1.0,21.0,1.0,1108.0,1.0,40.0,1.0,6.0,26.0,3.03,4.65,0
41.0,1.0,9.0,1.0,4020.0,0.0,40.0,1.0,1.0,303.0,3.93,3.19,0
47.0,1.0,21.0,5.0,650.0,0.0,40.0,2.0,6.0,6.0,5.11,6.64,0
42.0,1.0,19.0,1.0,2545.0,0.0,30.0,2.0,1.0,315.0,8.75,5.86,1
33.0,2.0,17.0,1.0,2012.0,0.0,40.0,1.0,1.0,303.0,7.31,7.83,1
33.0,7.0,16.0,1.0,120.0,1.0,70.0,1.0,1.0,6.0,6.77,7.52,1
39.0,6.0,20.0,1.0,4600.0,2.0,40.0,2.0,8.0,312.0,6.86,5.11,0
50.0,1.0,16.0,5.0,2360.0,13.0,55.0,1.0,2.0,6.0,7.31,6.8,1
56.0,3.0,19.0,3.0,5860.0,0.0,40.0,2.0,1.0,6.0,6.44,3.63,0
36.0,1.0,21.0,1.0,3255.0,1.0,24.0,2.0,9.0,6.0,6.48,6.19,1
29.0,1.0,21.0,5.0,4540.0,2.0,40.0,1.0,1.0,6.0,5.8,4.72,1
31.0,7.0,21.0,5.0,4700.0,0.0,50.0,2.0,6.0,207.0,7.33,7.01,1
29.0,1.0,19.0,1.0,5840.0,1.0,30.0,2.0,1.0,6.0,7.53,6.51,1
33.0,1.0,21.0,1.0,20.0,1.0,50.0,2.0,6.0,42.0,5.89,6.31,1
49.0,1.0,11.0,4.0,4230.0,2.0,40.0,2.0,8.0,312.0,3.34,3.41,0
60.0,6.0,1.0,1.0,4510.0,1.0,54.0,2.0,1.0,303.0,0.56,1.6,0
55.0,4.0,21.0,1.0,1108.0,0.0,40.0,1.0,1.0,164.0,6.36,5.22,1
63.0,3.0,22.0,3.0,3230.0,0.0,40.0,2.0,1.0,6.0,7.1,6.31,1
39.0,1.0,19.0,1.0,4700.0,1.0,40.0,2.0,1.0,6.0,7.14,6.43,1
28.0,1.0,21.0,1.0,3255.0,9.0,40.0,1.0,6.0,233.0,3.98,5.3,0
63.0,1.0,22.0,3.0,20.0,0.0,50.0,1.0,1.0,17.0,6.17,5.52,0
24.0,7.0,16.0,5.0,4600.0,2.0,30.0,2.0,8.0,370.0,6.38,6.39,1
80.0,6.0,23.0,1.0,2100.0,0.0,15.0,1.0,1.0,36.0,6.9,4.17,1
33.0,1.0,24.0,1.0,2640.0,0.0,55.0,2.0,1.0,6.0,6.3,6.52,1
23.0,1.0,18.0,5.0,4020.0,12.0,24.0,1.0,1.0,6.0,6.71,7.38,1
59.0,5.0,21.0,3.0,3255.0,0.0,40.0,2.0,1.0,28.0,6.57,5.88,1
73.0,1.0,21.0,1.0,1021.0,0.0,45.0,1.0,1.0,212.0,6.92,5.13,0
44.0,1.0,16.0,1.0,9640.0,6.0,40.0,1.0,1.0,312.0,5.5,2.98,0
58.0,1.0,19.0,1.0,4200.0,0.0,40.0,1.0,1.0,6.0,7.6,6.29,1
32.0,2.0,21.0,1.0,440.0,1.0,40.0,2.0,1.0,6.0,8.73,5.36,1
23.0,1.0,16.0,5.0,4010.0,2.0,25.0,2.0,1.0,6.0,7.94,2.38,0
39.0,1.0,21.0,1.0,5330.0,1.0,40.0,2.0,1.0,6.0,6.51,4.89,0
36.0,1.0,12.0,3.0,5300.0,2.0,32.0,2.0,8.0,6.0,3.0,5.83,0
31.0,1.0,20.0,4.0,7840.0,0.0,50.0,1.0,1.0,6.0,8.85,6.11,1
32.0,1.0,19.0,5.0,4720.0,2.0,33.0,2.0,1.0,303.0,4.17,5.03,0
39.0,4.0,16.0,1.0,3700.0,1.0,40.0,1.0,1.0,17.0,5.15,3.31,0
40.0,1.0,21.0,3.0,4710.0,0.0,45.0,2.0,9.0,233.0,5.69,8.59,0
26.0,1.0,21.0,1.0,540.0,1.0,40.0,2.0,8.0,6.0,4.41,6.35,0
54.0,1.0,11.0,1.0,8320.0,0.0,30.0,2.0,6.0,247.0,4.42,7.29,0
30.0,1.0,18.0,1.0,8990.0,9.0,40.0,1.0,1.0,303.0,8.34,8.31,1
42.0,1.0,19.0,3.0,3601.0,10.0,35.0,2.0,9.0,6.0,5.52,6.3,0
44.0,6.0,20.0,1.0,4510.0,1.0,20.0,2.0,1.0,303.0,5.12,5.67,0
30.0,1.0,21.0,5.0,5860.0,2.0,40.0,1.0,6.0,6.0,4.86,5.94,1
47.0,1.0,1.0,1.0,4220.0,1.0,35.0,2.0,1.0,312.0,2.16,2.43,0
48.0,3.0,19.0,1.0,7340.0,0.0,40.0,1.0,1.0,26.0,6.36,7.69,1
57.0,3.0,23.0,1.0,2310.0,1.0,50.0,2.0,1.0,13.0,6.55,7.42,1
47.0,1.0,22.0,1.0,1240.0,0.0,25.0,1.0,1.0,6.0,7.14,7.85,1
49.0,1.0,12.0,1.0,5860.0,0.0,40.0,2.0,6.0,207.0,3.41,6.05,0
40.0,1.0,21.0,1.0,440.0,1.0,60.0,1.0,1.0,6.0,5.36,6.35,0
32.0,1.0,19.0,5.0,7340.0,2.0,40.0,1.0,1.0,6.0,5.18,5.9,0
67.0,1.0,21.0,1.0,850.0,0.0,30.0,1.0,1.0,6.0,4.6,7.6,1
22.0,1.0,19.0,1.0,9640.0,0.0,40.0,1.0,1.0,6.0,6.61,6.31,1
60.0,1.0,19.0,3.0,5000.0,0.0,55.0,2.0,1.0,6.0,6.62,7.74,0
69.0,1.0,19.0,3.0,4760.0,11.0,40.0,2.0,1.0,53.0,7.79,3.12,1
22.0,6.0,19.0,5.0,2752.0,7.0,2.0,1.0,1.0,45.0,4.79,5.43,0
51.0,1.0,22.0,1.0,5860.0,1.0,30.0,2.0,1.0,164.0,7.7,6.47,1
21.0,1.0,19.0,5.0,6260.0,2.0,30.0,1.0,8.0,6.0,5.99,4.71,0
58.0,1.0,1.0,1.0,4230.0,0.0,40.0,1.0,6.0,247.0,2.52,3.22,0
54.0,1.0,21.0,1.0,1021.0,0.0,40.0,1.0,6.0,231.0,5.93,6.49,0
59.0,1.0,18.0,1.0,3603.0,0.0,40.0,2.0,1.0,303.0,6.88,4.61,0
31.0,2.0,21.0,1.0,4600.0,0.0,40.0,2.0,1.0,26.0,8.14,8.23,1
36.0,1.0,22.0,5.0,2600.0,0.0,45.0,2.0,1.0,138.0,7.74,5.43,0
25.0,1.0,16.0,1.0,7855.0,1.0,40.0,1.0,8.0,6.0,4.99,7.1,0
20.0,1.0,19.0,5.0,5522.0,17.0,10.0,1.0,1.0,6.0,6.88,7.82,1
63.0,5.0,16.0,5.0,5740.0,0.0,40.0,2.0,6.0,210.0,4.02,4.6,0
30.0,6.0,19.0,1.0,4700.0,1.0,72.0,1.0,8.0,314.0,5.26,5.94,0
40.0,1.0,16.0,5.0,5860.0,2.0,40.0,2.0,1.0,6.0,6.22,5.99,0
35.0,1.0,22.0,1.0,1460.0,1.0,40.0,2.0,6.0,6.0,7.92,5.99,1
27.0,1.0,19.0,5.0,4020.0,2.0,50.0,1.0,6.0,233.0,8.0,7.07,1
33.0,1.0,15.0,4.0,3602.0,0.0,35.0,2.0,1.0,303.0,5.52,5.58,0
24.0,1.0,19.0,5.0,5240.0,15.0,24.0,2.0,1.0,6.0,6.98,5.17,1
20.0,1.0,16.0,5.0,9640.0,10.0,40.0,2.0,8.0,303.0,6.24,6.0,0
40.0,1.0,19.0,1.0,2710.0,0.0,65.0,2.0,1.0,19.0,7.03,4.51,1
74.0,3.0,21.0,1.0,4760.0,0.0,38.0,2.0,6.0,233.0,6.07,6.36,0
60.0,1.0,15.0,1.0,8650.0,0.0,40.0,1.0,1.0,303.0,4.7,6.75,0
37.0,1.0,22.0,1.0,1021.0,1.0,40.0,1.0,6.0,210.0,5.15,6.71,0
45.0,1.0,16.0,1.0,5860.0,1.0,40.0,2.0,6.0,247.0,5.88,4.87,0
61.0,2.0,19.0,1.0,1108.0,0.0,40.0,2.0,6.0,215.0,5.18,7.43,1
48.0,1.0,20.0,1.0,4230.0,6.0,50.0,1.0,8.0,6.0,6.2,6.09,1
39.0,1.0,16.0,5.0,6442.0,5.0,40.0,1.0,8.0,6.0,3.71,4.83,0
55.0,6.0,1.0,3.0,4251.0,0.0,15.0,1.0,1.0,303.0,4.41,5.57,0
49.0,2.0,19.0,1.0,5740.0,1.0,40.0,2.0,1.0,6.0,9.14,8.04,1
19.0,1.0,16.0,5.0,4760.0,17.0,60.0,1.0,1.0,17.0,6.93,5.58,1
42.0,1.0,21.0,1.0,3200.0,0.0,45.0,2.0,6.0,210.0,5.74,2.49,0
56.0,3.0,24.0,3.0,10.0,0.0,50.0,1.0,1.0,19.0,7.27,4.83,1
29.0,1.0,16.0,5.0,2722.0,11.0,25.0,2.0,1.0,6.0,7.15,6.68,1
47.0,1.0,23.0,1.0,1021.0,1.0,40.0,1.0,6.0,217.0,5.92,6.6,0
33.0,1.0,19.0,1.0,6360.0,0.0,40.0,1.0,1.0,6.0,6.77,5.77,1
25.0,1.0,21.0,5.0,2145.0,10.0,40.0,2.0,1.0,303.0,6.87,7.46,1
31.0,2.0,22.0,1.0,3645.0,12.0,40.0,2.0,6.0,207.0,7.89,8.36,1
69.0,7.0,18.0,1.0,4710.0,1.0,40.0,2.0,1.0,126.0,7.54,7.44,0
25.0,2.0,21.0,5.0,2310.0,2.0,25.0,1.0,6.0,6.0,4.7,4.57,0
63.0,6.0,23.0,1.0,3100.0,0.0,40.0,1.0,1.0,36.0,5.37,6.93,1
37.0,1.0,16.0,4.0,6305.0,0.0,40.0,1.0,1.0,6.0,7.94,5.13,0
56.0,5.0,21.0,1.0,1980.0,0.0,46.0,1.0,1.0,6.0,5.77,5.89,1
38.0,1.0,19.0,1.0,565.0,0.0,45.0,2.0,1.0,6.0,7.66,7.56,0
65.0,1.0,1.0,1.0,6050.0,6.0,60.0,2.0,1.0,303.0,4.87,3.65,0
51.0,4.0,21.0,1.0,3602.0,2.0,35.0,2.0,1.0,6.0,7.96,8.02,1
34.0,6.0,20.0,1.0,7200.0,1.0,50.0,1.0,1.0,6.0,6.3,6.18,1
32.0,1.0,16.0,1.0,4350.0,1.0,35.0,2.0,1.0,6.0,4.1,5.88,1
29.0,1.0,16.0,1.0,5400.0,10.0,4.0,1.0,8.0,6.0,7.01,7.08,1
63.0,7.0,9.0,1.0,4230.0,1.0,20.0,2.0,1.0,303.0,3.81,4.66,0
37.0,7.0,23.0,5.0,410.0,0.0,40.0,1.0,6.0,207.0,6.86,4.86,0
39.0,2.0,21.0,1.0,2320.0,0.0,50.0,2.0,1.0,16.0,8.19,7.66,1
62.0,1.0,20.0,3.0,5710.0,0.0,40.0,2.0,1.0,6.0,7.36,5.41,1
41.0,1.0,16.0,1.0,5110.0,1.0,40.0,2.0,1.0,6.0,7.18,7.14,1
70.0,6.0,19.0,1.0,4920.0,1.0,20.0,2.0,1.0,26.0,7.14,5.85,1
45.0,1.0,9.0,1.0,7540.0,0.0,40.0,1.0,1.0,303.0,7.03,4.86,0
26.0,1.0,21.0,5.0,2865.0,0.0,55.0,2.0,1.0,27.0,5.99,4.31,0
25.0,2.0,21.0,5.0,2011.0,0.0,40.0,2.0,9.0,6.0,6.08,6.7,1
23.0,1.0,21.0,5.0,565.0,7.0,40.0,1.0,1.0,6.0,6.06,4.76,1
60.0,3.0,20.0,1.0,3500.0,0.0,40.0,2.0,6.0,233.0,4.19,4.9,0
51.0,4.0,19.0,1.0,5860.0,1.0,60.0,2.0,1.0,1.0,7.13,5.55,1
24.0,1.0,19.0,5.0,5820.0,0.0,40.0,2.0,9.0,6.0,5.78,7.93,1
36.0,1.0,16.0,5.0,5410.0,0.0,50.0,1.0,8.0,6.0,4.91,6.86,0
46.0,6.0,21.0,1.0,4920.0,0.0,40.0,1.0,1.0,36.0,8.2,7.58,1
64.0,6.0,15.0,3.0,4230.0,12.0,35.0,2.0,8.0,303.0,5.42,4.03,0
20.0,1.0,18.0,5.0,9645.0,2.0,40.0,1.0,9.0,6.0,4.53,6.78,0
51.0,5.0,20.0,5.0,5240.0,0.0,40.0,2.0,1.0,6.0,8.87,7.43,1
23.0,2.0,21.0,5.0,5160.0,0.0,40.0,2.0,1.0,19.0,4.88,6.66,0
23.0,1.0,16.0,5.0,4720.0,2.0,15.0,2.0,8.0,303.0,6.06,4.45,1
57.0,1.0,22.0,3.0,735.0,0.0,50.0,2.0,1.0,25.0,6.41,5.68,0
32.0,3.0,20.0,5.0,9410.0,2.0,45.0,1.0,1.0,6.0,8.77,8.02,1
58.0,1.0,19.0,1.0,3515.0,1.0,32.0,2.0,1.0,6.0,6.86,6.91,1
62.0,4.0,24.0,1.0,2205.0,1.0,40.0,2.0,1.0,110.0,6.41,5.77,1
29.0,1.0,19.0,1.0,4720.0,2.0,40.0,1.0,3.0,6.0,6.61,7.71,0
22.0,1.0,1.0,1.0,4720.0,10.0,25.0,2.0,1.0,303.0,4.82,3.19,0
37.0,1.0,19.0,1.0,440.0,1.0,50.0,1.0,1.0,51.0,9.15,7.47,1
30.0,1.0,18.0,5.0,2145.0,15.0,38.0,2.0,9.0,6.0,6.92,7.53,1
34.0,6.0,21.0,1.0,2640.0,1.0,20.0,2.0,9.0,6.0,5.52,6.55,1
22.0,1.0,16.0,1.0,4720.0,9.0,20.0,2.0,8.0,303.0,3.42,6.56,0
43.0,1.0,21.0,5.0,1108.0,2.0,40.0,1.0,6.0,247.0,7.38,6.75,1
50.0,7.0,11.0,1.0,6410.0,0.0,35.0,1.0,8.0,303.0,4.26,5.14,0
22.0,1.0,16.0,5.0,9620.0,2.0,40.0,1.0,1.0,6.0,5.48,4.51,0
56.0,1.0,1.0,1.0,6260.0,10.0,50.0,1.0,6.0,247.0,1.14,0.19,0
24.0,1.0,18.0,1.0,3630.0,0.0,24.0,2.0,1.0,6.0,7.38,6.79,1
26.0,2.0,21.0,5.0,2310.0,15.0,40.0,2.0,1.0,6.0,8.2,7.86,1
65.0,7.0,22.0,1.0,10.0,0.0,40.0,2.0,1.0,29.0,7.99,6.53,0
